Latitude(deg),Longitude(deg),TxxEGM96,TxyEGM96,TxzEGM96,TyyEGM96,TyzEGM96,TzzEGM96
32.2,51.3,73.707997016071524634,-2.2887849185132834602,-4.258481671720262373,-73.662191514105610906,-1.4907955354532102709,-0.045805501965913735933
32.2,51.4,74.164925263408396967,-2.8782967354760579507,-5.2192738837759081946,-73.714239125252330663,-1.9223935417800048611,-0.45068613815606630342
32.2,51.5,74.634961592306554869,-3.2898033760074797455,-6.391649997971709155,-73.492759111005668797,-2.2602352930355252559,-1.1422024813008860778
32.2,51.6,75.0723986121947857,-3.4718135445996417571,-7.6860346911261063157,-73.045533908156050128,-2.3876734737276426589,-2.026864704038735573
32.2,51.7,75.428705816249829504,-3.3968322640885817689,-8.9957112369622394477,-72.459459133912554045,-2.2205463488167193789,-2.9692466823372754562
32.2,51.8,75.658913658118865604,-3.0655511386860763465,-10.209236718726406516,-71.850087486969219127,-1.7200295777460433734,-3.8088261711496464759
32.2,51.9,75.728215424988276537,-2.5069354047350271327,-11.223486147902991134,-71.347465266099362694,-0.90135551523669408887,-4.3807501588889138442
32.2,52.0,75.61784519381138741,-1.7742752713625583521,-11.955411497160422924,-71.078624862837801871,0.16295285162160654722,-4.5392203309735855387
32.3,50.0,71.425183218112539131,1.8892889964855201202,-6.525611582983297529,-79.217653270090362174,-7.5948090677225068424,7.7924700519778230512
32.3,50.1,71.71749557779730513,1.6926443723810873198,-6.2813393320592652907,-77.435681291654838451,-8.5009177284992753712,5.7181857138575333175
32.3,50.2,72.022911945265564802,1.5768278086618067749,-5.9926753895428587089,-75.538927831904628372,-8.8101803945594517977,3.5160158866390635631
32.3,50.3,72.330674031501944383,1.5262319299008217257,-5.6256691109349657576,-73.727538633062462664,-8.5333943361413720848,1.3968646015605182808
32.3,50.4,72.629971748155541596,1.5073258903903443823,-5.1630899410677252628,-72.176355443227845356,-7.7548965413330449127,-0.45361630492769625274
32.3,50.5,72.91141984663997702,1.4737496211164245028,-4.6107736885642347293,-71.010592737148974246,-6.6140307123324164535,-1.9008271094910027753
32.3,50.6,73.168418379547406185,1.3741927335534016393,-4.0005843732677679106,-70.292301867408865198,-5.2792083458366231845,-2.8761165121385409893
32.3,50.7,73.398048722181910648,1.1618751586310723914,-3.3891120777687852916,-70.018778803406396699,-3.9201545938545926291,-3.3792699187755139553
32.3,50.8,73.601244500318491287,0.80406842143686570077,-2.8518925321597756264,-70.131515337920541988,-2.6835184494167577563,-3.4697291623979493081
32.3,50.9,73.78212190205140936,0.28997659410240083012,-2.4736936945621899031,-70.532432633802328161,-1.6755447559351932122,-3.2496892682490811763
32.3,51.0,73.946529325284794337,-0.36452588013567981582,-2.336137574798448035,-71.10332502249632855,-0.95346974658509239332,-2.8432043027884657908
32.3,51.1,74.100049955662334235,-1.1163410863912000224,-2.5044786865260667161,-71.724713359546892796,-0.52530775057801677366,-2.3753365961154414416
32.3,51.2,74.245830605300678002,-1.8991463589213956639,-3.0156333294172574634,-72.291392938039192753,-0.35624402268100021233,-1.9544376672614852459
32.3,51.3,74.382688774338572874,-2.6315379162160252969,-3.8694811191169848693,-72.723399496526653799,-0.37920767695321754432,-1.6592892778119190766
32.3,51.4,74.503949160065329549,-3.2281766389509902966,-5.0250364669963352526,-72.972410104681834184,-0.50735435383081117748,-1.5315390553834953537
32.3,51.5,74.597374398833634928,-3.6122313388295300028,-6.4023715036731971927,-73.024366880441579844,-0.64687457955447656703,-1.573007518392055078
32.3,51.6,74.646389959452592859,-3.727134804513723085,-7.8902771424626710967,-72.899216694763817313,-0.70935498520383617012,-1.747173264688775547
32.3,51.7,74.632580772640794106,-3.5457280325538470652,-9.3587257223778774087,-72.648220422118241764,-0.6234606239338387522,-1.9843603505225523384
32.3,51.8,74.539190233446473864,-3.0752649426898734819,-10.674406588891154966,-72.34863137165053285,-0.34573525450510386443,-2.1905588617959409961
32.3,51.9,74.35512159945280062,-2.3574178144017826546,-11.717084993256887955,-72.095088779264516502,0.13016918844817442407,-2.2600328201882841148
32.3,52.0,74.0787708649404947,-1.4632461535471321453,-12.394378947050619765,-71.987162249653966298,0.76727919288125341958,-2.0916086152865283964
32.4,50.0,71.083732110951233866,1.5071013247058689281,-5.5680506890626034592,-78.761459285104285091,-7.8427859298278374467,7.6777271741530512161
32.4,50.1,71.513237770335612289,1.2578617490514635183,-5.395059865465065985,-77.081430547482753425,-8.7697850367402236502,5.5681927771471411388
32.4,50.2,72.010476617905302313,1.1022165342536819449,-5.1958797860625460904,-75.282024715015537297,-9.1469959752564952632,3.2715480971102349899
32.4,50.3,72.558336333622966096,1.0298091237868292828,-4.933441531127676043,-73.539836295147695651,-8.9712831282467366563,0.98149996152472953886
32.4,50.4,73.132349254856565255,1.0105912366490028407,-4.5849300468605751023,-72.009885845525530914,-8.3037240970247021425,-1.1224634093310343322
32.4,50.5,73.70297436000464499,0.99924113800172055014,-4.1490928571217642676,-70.805317652593172288,-7.2542026206480759898,-2.8976567074114727077
32.4,50.6,74.238689458237007307,0.94285249887556908628,-3.6504115916413592931,-69.986802868507071729,-5.9600826603504187814,-4.2518865897299355689
32.4,50.7,74.709386070938970894,0.79073222890063872201,-3.1389939019051731116,-69.562181565916186098,-4.5638659133895964671,-5.1472045050227847957
32.4,50.8,75.089530077069830857,0.50466946361310618702,-2.6857236840656408725,-69.494593016805498564,-3.1941182807872807555,-5.594937060264332301
32.4,50.9,75.360613599519352973,0.067836664338749811378,-2.3730298110934239944,-69.715837849109417092,-1.952412911917481608,-5.6447757504099358822
32.4,51.0,75.512563873255342407,-0.5093892442410517016,-2.2824542008915668607,-70.141280197419660473,-0.90711610823174003963,-5.3712836758356819258
32.4,51.1,75.543967052601993084,-1.187949157557100013,-2.480867272931784074,-70.683194581022495655,-0.093122343043619410983,-4.8607724715794974149
32.4,51.2,75.461175392402515957,-1.9035281768254139565,-3.0075611522427169427,-71.260759146389971307,0.4844159366284223854,-4.2004162460125446377
32.4,51.3,75.276558589596979637,-2.5746077144265391848,-3.8644627267356370596,-71.806388055219915359,0.84451472939104028685,-3.4701705343770642904
32.4,51.4,75.006300701800072123,-3.1140372821929461128,-5.0113280228119515943,-72.269267073387390152,1.0245185075239349861,-2.7370336284126819814
32.4,51.5,74.668207455241609397,-3.4423543669651986681,-6.3670548600339545856,-72.617447642451571553,1.0745701321689264011,-2.0507598127900378338
32.4,51.6,74.279961935308354635,-3.5007029498066240126,-7.81729487099684552,-72.839568885723731528,1.0520047274564395873,-1.4403930495846231222
32.4,51.7,73.858152075290547473,-3.2611876792607614132,-9.2275167606723778309,-72.946404173059766121,1.0147857950451034352,-0.91174790223078137043
32.4,51.8,73.41820962232399756,-2.7328637959358989048,-10.459746415851218558,-72.971377735494807757,1.0133124068142016265,-0.44683188682918980393
32.4,51.9,72.975180149939556947,-1.9622471676716809293,-11.390549433288819104,-72.968454770002382165,1.080807467913470726,-0.0067253799371747697917
32.4,52.0,72.545029461722434275,-1.0281199583366162524,-11.927548521649594901,-73.005772877009844684,1.2237388110053125691,0.4607434152874104149
32.5,50.0,71.117852612681816143,0.99194420926198235785,-4.426674992637141905,-78.199203442759795235,-7.9913685293277736044,7.0813508300779790898
32.5,50.1,71.680318704600618963,0.62879529773674479868,-4.3846999717985833344,-76.633281694193007207,-8.8954695983630512392,4.9529629895923882379
32.5,50.2,72.355995412977821127,0.37601466077307718094,-4.3702567831138945859,-74.955176043043999246,-9.2998910591720021847,2.599180630066178121
32.5,50.3,73.121420918679857619,0.23658343703401218105,-4.3393680668233515246,-73.316397385903359698,-9.1934958541152814839,0.19497646722350208753
32.5,50.4,73.939707429756057576,0.19162760727062971856,-4.2555422690382219783,-71.848926514130232041,-8.6189917170337459501,-2.0907809156258255244
32.5,50.5,74.763452428546754063,0.20311802855679092528,-4.0985152939829728654,-70.649478964056730105,-7.6598831876239765751,-4.1139734644900239326
32.5,50.6,75.539237846347697152,0.22041428995920283417,-3.8706388864767659484,-69.772566028806936488,-6.4233251604746595348,-5.766671817540760662
32.5,50.7,76.213115785467197854,0.18965456901441682758,-3.599424833733423367,-69.232132969025233531,-5.0231487328636172166,-6.9809828164419643228
32.5,50.8,76.73634166877535887,0.064396092020471014064,-3.3353792336798716894,-69.009541512471158604,-3.5664380507876845999,-7.7268001563042002783
32.5,50.9,77.070589449878817071,-0.18441439187961297352,-3.1450941674701944492,-69.064532988429335809,-2.1453785161137239093,-8.0060564614494812589
32.5,51.0,77.191970131072328439,-0.56104097058597875483,-3.100457447648792411,-69.345785619558904801,-0.83424070469794742198,-7.8461845115134236344
32.5,51.1,77.093359143107183851,-1.0416560524673132929,-3.2656293355294906436,-69.798650289441192204,0.31010770953488707484,-7.2947088536659916467
32.5,51.2,76.784790694442444592,-1.5759881235470226317,-3.6839658072186001703,-70.369210203934093385,1.2464373251808187552,-6.4155804905083512075
32.5,51.3,76.291958453634557797,-2.0939146429579609788,-4.3672304936355995355,-71.005402338891531829,1.9481397105385228879,-5.2865561147430259669
32.5,51.4,75.653127949759649779,-2.5161024070425331047,-5.2891848161608168905,-71.657024362713250644,2.4039159821941229893,-3.9961035870463991337
32.5,51.5,74.914975143493079514,-2.7670322941324737659,-6.3850051984033311175,-72.276679730178846603,2.6197499562093314187,-2.638295413314232904
32.5,51.6,74.127984902694408036,-2.7882494843294152182,-7.5570459829433243358,-72.823031709825072322,2.6205641674898752426,-1.3049531928693357022
32.5,51.7,73.342054368069690614,-2.5495512954534790726,-8.686400738936884576,-73.266402587255485818,2.4494481578455999195,-0.07565178081420477972
32.5,51.8,72.602849451745213099,-2.0560962121270307402,-9.6486962540521551946,-73.595257495082344327,2.1627598678330596008,0.99240804333713123567
32.5,51.9,71.949277077348266677,-1.3500520205048699099,-10.331763247187025132,-73.821020890363625625,1.8206678946171546568,1.8717438130153589587
32.5,52.0,71.412196824451305309,-0.50629508467091210804,-10.652411463005438254,-73.978449281087055211,1.4744521724221121674,2.5662524566357499047
32.6,50.0,71.583943881758642628,0.35562254461682477763,-3.3148433495262488613,-77.468313761790426835,-7.987065370163031727,5.8843698800317841982
32.6,50.1,72.248755624452032526,-0.16466388249406974701,-3.4633234590201644351,-76.029792669684170666,-8.7864405747847479414,3.7810370452321381398
32.6,50.2,73.050478365060487647,-0.55397256403741133568,-3.7196160294806748616,-74.506308423329215321,-9.1415521137580963218,1.4558300582687276618
32.6,50.3,73.961502567253774421,-0.79019535126378255941,-4.0294289670062087108,-73.022872717435949948,-9.0437093665786556111,-0.93862984981782447385
32.6,50.4,74.937273039744656729,-0.87543220964562183801,-4.3360397292757821209,-71.68426551129495842,-8.5264650679417405596,-3.2530075284496982993
32.6,50.5,75.919407713439975963,-0.8357563759958050963,-4.5907536572504204595,-70.564400288868391542,-7.6535879482548849969,-5.3550074245715844226
32.6,50.6,76.840889300207373653,-0.71655638758928577792,-4.7621953251167375352,-69.703902604817527,-6.5051238117307430312,-7.13698669538984666
32.6,50.7,77.632733358835309731,-0.57417626429052885939,-4.8425609137984958034,-69.114795736614410459,-5.1653226420987158746,-8.5179376222208992766
32.6,50.8,78.231316413226401313,-0.46529751552220834005,-4.8494694967636362297,-68.789417723347086546,-3.7149626358000270414,-9.4418986898793147749
32.6,50.9,78.585438985407858029,-0.43597790640743625722,-4.8228421090299382187,-68.709936990058889908,-2.2287371230443406294,-9.8755019953489681165
32.6,51.0,78.662217301343948121,-0.51238804560531482555,-4.8171672590194066147,-68.855246732196276586,-0.77649968815804095119,-9.8069705691476715395
32.6,51.1,78.451042830324444605,-0.6950364879894273728,-4.8904086021376838212,-69.203407075939297121,0.57412307831378648869,-9.2476357543851474613
32.6,51.2,77.965101443523142624,-0.95768489012328059997,-5.0915055081987604311,-69.729687471139186961,1.7565507786212686811,-8.2354139723839556598
32.6,51.3,77.240268537009084473,-1.2513274410131540977,-5.4487744093172293667,-70.402019265497444301,2.7075546510555266835,-6.8382492715116401745
32.6,51.4,76.331546233626403108,-1.5126892542692956646,-5.9614612506236912425,-71.176728058631744067,3.3735634603820536076,-5.1548181749946590317
32.6,51.5,75.307532204931255518,-1.6758520382969151185,-6.5962202208014401791,-71.997427521910456983,3.7196669905974020183,-3.3101046830207985455
32.6,51.6,74.243658210069262559,-1.6849974597691678551,-7.2894742782444088415,-72.798901671864717196,3.7385392083843140978,-1.4447565382045453594
32.6,51.7,73.215072545700423558,-1.5059863964461473304,-7.9555862034226927035,-73.516003074727718039,3.4558994852249903967,0.3009305290272944791
32.6,51.8,72.290044213446915845,-1.1346233149578507329,-8.4997135078210045926,-74.095621756654774483,2.9296699026217060696,1.8055775432078586271
32.6,51.9,71.524639275895364479,-0.59997595405616843014,-8.8333252448028277715,-74.508286107410433105,2.2415887511046825427,2.9836468315150686279
32.6,52.0,70.959185093595202287,0.038051904954694516499,-8.889789232205437967,-74.755477703609765532,1.4822791042861107424,3.7962926100145632482
32.7,50.0,72.441678094595640758,-0.36463400425261558922,-2.4730249753327562628,-76.535775993826943447,-7.7772909432464751208,4.0940978992313026895
32.7,50.1,73.150895718765334428,-1.0535635473237985092,-2.858225502365377742,-75.239466721896337197,-8.3668819826059876773,2.0885710031310027574
32.7,50.2,73.990149769057922348,-1.5890362087266411778,-3.4420778740517650614,-73.910069181193315937,-8.5749349684052762733,-0.080080587864606409376
32.7,50.3,74.931759457008530133,-1.9277168789471682669,-4.1581131082409987127,-72.644924207172621702,-8.4083208680831621498,-2.2868352498359084196
32.7,50.4,75.931005953754356506,-2.052635246250304382,-4.9262134761385808534,-71.517113553173757145,-7.9033104598862005308,-4.4138924005805993626
32.7,50.5,76.928864575445128969,-1.9757150144675420627,-5.6647623357433039888,-70.570364184360905859,-7.1128881312687968224,-6.3585003910842231117
32.7,50.6,77.856905783209300904,-1.7353975076282193758,-6.3030055387914807459,-69.822005204826774796,-6.09468103758779752,-8.0349005783825261131
32.7,50.7,78.643889985810323881,-1.3897410888923315931,-6.7914070321028409716,-69.271867472493840586,-4.9029834592858893652,-9.3720225133164832797
32.7,50.8,79.223318493503232158,-1.0062051423985073179,-7.1081357307219608974,-68.913445892039498394,-3.5866799892295353409,-10.309872601463733765
32.7,50.9,79.541028512848875653,-0.64994001396175531982,-7.2605230614380222371,-68.74323874211074936,-2.1927069947165446083,-10.797789770738126292
32.7,51.0,79.561863355296861776,-0.372689116438752124,-7.2812527462234774066,-68.765031207706152588,-0.77270935435161301698,-10.796832147590709192
32.7,51.1,79.274524536410174269,-0.20431255775255704524,-7.2200178285964119471,-68.987727500231790358,0.61063781135948142329,-10.286797036178383909
32.7,51.2,78.693916198896894,-0.14847814506387527877,-7.1322260794176090583,-69.417594612212456212,1.8811881249349027134,-9.2763215866844377862
32.7,51.3,77.860600992698042799,-0.18331650757500520959,-7.0668973712865347507,-70.047771443691926738,2.9531264771230839908,-7.8128295490061160725
32.7,51.4,76.837359644796255612,-0.26693510660253093654,-7.0560692732242135786,-70.849004016740288675,3.7413337544286005166,-5.9883556280559669353
32.7,51.5,75.703231319708069932,-0.34679216668048258321,-7.1077733559216432579,-71.765430023563163737,4.1763352589811083659,-3.9378012961449062023
32.7,51.6,74.545751465142149629,-0.37120726398916641447,-7.2040044212585891236,-72.717858694215201867,4.2200104779042457779,-1.8278927709269477496
32.7,51.7,73.452345796089851431,-0.30086336783702022099,-7.3041882645754962101,-73.614751750364223336,3.8774498127299866872,0.1624059542743719125
32.7,51.8,72.50194471056015992,-0.11811649475650890545,-7.3536225283347993855,-74.368656217544523106,3.2009137292743555948,1.866711506984363193
32.7,51.9,71.757833940438700554,0.16771220214842201853,-7.2954054476344319738,-74.913907730834837136,2.2837008371599093112,3.1560737903961365845
32.7,52.0,71.262561577605240856,0.52018771329117668041,-7.0836559080722941094,-75.220627766580068313,1.2443992158695271354,3.9580661889748274601
32.8,50.0,73.556793460800485984,-1.1052728602353259273,-2.1149159433394359968,-75.411486121635113426,-7.3231149456916081721,1.854692660834627434
32.8,50.1,74.229761443320941215,-1.935000791749433987,-2.7557500046950120509,-74.272732435412533888,-7.5965881133522415917,0.042970992091592661045
32.8,50.2,74.992671896744196579,-2.5903450822118236226,-3.67653970763556985,-73.17710340374271018,-7.5593838406420122784,-1.8155684930014863781
32.8,50.3,75.822923686924970402,-3.0090589663305302726,-4.7992062550087278376,-72.193575929063185079,-7.247193787109066523,-3.6293477578617853102
32.8,50.4,76.684453733686153492,-3.1567323714699510746,-6.021713348642105212,-71.35955609478584869,-6.7112761858564712929,-5.3248976389003047837
32.8,50.5,77.52943558785590683,-3.031857830226641006,-7.2315097205940514774,-70.681577526176417239,-6.0033943475960572971,-6.8478580616794895929
32.8,50.6,78.301823496369969939,-2.6657122941446016425,-8.320502941189649064,-70.144332733790542322,-5.1641440388941135669,-8.1574907625794276174
32.8,50.7,78.942502165465047244,-2.1170942969033393525,-9.1991097613653409212,-69.724849335484261744,-4.2180699149691329134,-9.217652829980785513
32.8,50.8,79.395543188885818533,-1.4628451247031232187,-9.8071135746617294098,-69.407196273641967975,-3.1768099008348406927,-9.9883469152438505534
32.8,50.9,79.614853791763795299,-0.785803125684596432,-10.119639218835060438,-69.193010533500933949,-2.0489615778010848879,-10.421843258262861351
32.8,51.0,79.570370757300244948,-0.16226646108958523484,-10.147422564941790157,-69.104409844160164234,-0.85317371338549684884,-10.465960913140080706
32.8,51.1,79.252932125498506109,0.34890120361856007987,-9.9315512384442043941,-69.178151699119380985,0.37022110031205237406,-10.074780426379125121
32.8,51.2,78.677066454320448415,0.71370328191100123061,-9.5338061065757185474,-69.452569558845467807,1.5535242985045972022,-9.2244968954749806094
32.8,51.3,77.881169601750041068,0.92579551306240735798,-9.024473225615120764,-69.951101082843928604,2.6048702530217997439,-7.9300685189061124682
32.8,51.4,76.924866691371591584,1.0042764740570925811,-8.4698937191031291622,-70.667453045899043653,3.4207115431734732062,-6.2574136454725479308
32.8,51.5,75.883738124187387857,0.98703132158781089699,-7.9220061655677274613,-71.557240210744785868,3.9052001178164334286,-4.326497913442601996
32.8,51.6,74.841966585233488407,0.9209712597059551159,-7.4117164972007775952,-72.539306635315397227,3.9918028183261845148,-2.302659949918091191
32.8,51.7,73.883776755494248489,0.85106389567441844255,-6.9471799597277745957,-73.507307252798148198,3.6614188798057212507,-0.37646950269610028487
32.8,51.8,73.084737476891931071,0.81026074687474755217,-6.5171332492392734941,-74.3492106242294913,2.9517583391184872553,1.2644731473375602119
32.8,51.9,72.504040756968586307,0.81225702042854568086,-6.0984435360908069623,-74.969998992055092772,1.9547303910226467757,2.4659582350865064679
32.8,52.0,72.178750737623433707,0.84849177178777233147,-5.6662223092879754774,-75.311683950460951231,0.80159435775313402033,3.1329332128375175235
32.9,50.0,74.725344843176180518,-1.7818098610113583658,-2.3775588166361164865,-74.15294867441199747,-6.6137143876818738766,-0.57239616876418305039
32.9,50.1,75.270177541593871279,-2.6858178344404546813,-3.2535193604934289807,-73.185483433829039163,-6.4882651324390227198,-2.0846941077648321166
32.9,50.2,75.83628057906758061,-3.4001967057812281572,-4.4611254293115873057,-72.356034080601600512,-6.1301062889404798368,-3.4802464984659800937
32.9,50.3,76.411219858357823896,-3.8504001282601325699,-5.9140547985654421427,-71.705277796895093419,-5.6144189533175318121,-4.7059420614627304848
32.9,50.4,76.975877020215761299,-3.990026065057210916,-7.4947926250903031971,-71.232424005772009147,-5.0176656767561417948,-5.7434530144437521392
32.9,50.5,77.504556430740890623,-3.8076787038675481853,-9.0686071153785378251,-70.901698548968055768,-4.3987263862412820064,-6.6028578817728348493
32.9,50.6,77.966237486426629043,-3.3286629464155857422,-10.500067955898573678,-70.657817278007197483,-3.7862875307827702591,-7.3084202084194315579
32.9,50.7,78.327056812859392821,-2.6112697869987042721,-11.669586696086831317,-70.446171242674475731,-3.1760067415112070364,-7.8808855701849171006
32.9,50.8,78.553894514472271441,-1.7382998185325606221,-12.487489442178272335,-70.232104445181739331,-2.5383061980897261668,-8.3217900692905321289
32.9,50.9,78.618711416131576067,-0.80524068930830169733,-12.903571823481090252,-70.013828083248999372,-1.834669743810699034,-8.6048833328825766952
